year,rank,title,artist,title_clean,artist_clean,primary_artist,spotify_id,spotify_title,spotify_artist,spotify_album,album_type,release_date,release_date_precision,popularity,explicit,duration_ms,disc_number,track_number,isrc,spotify_url,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,audio_features_available
2023,72,"""Where She Goes""",Bad Bunny,where she goes,bad bunny,bad bunny,7ro0hRteUMfnOioTFI5TG1,WHERE SHE GOES,Bad Bunny,WHERE SHE GOES,single,2023-05-18,day,80,True,231704,1,1,QM6P42334528,https://open.spotify.com/track/7ro0hRteUMfnOioTFI5TG1,,,,,,,,,,,,,,False
2023,73,"""Bebe Dame""",Fuerza Regida and Grupo Frontera,bebe dame,fuerza regida and grupo frontera,fuerza regida and grupo frontera,1PREzVLuDT6PSE9sej4wnV,COQUETA,"Fuerza Regida, Grupo Frontera",MALA MÍA,single,2024-12-19,day,90,False,241648,1,4,QZ9QQ2400747,https://open.spotify.com/track/1PREzVLuDT6PSE9sej4wnV,,,,,,,,,,,,,,False
2023,74,"""I Remember Everything""",Zach Bryan featuring Kacey Musgraves,i remember everything,zach bryan featuring kacey musgraves,zach bryan,4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",Zach Bryan,album,2023-08-25,day,88,False,227195,1,11,USWB12304903,https://open.spotify.com/track/4KULAymBBJcPRpk1yO4dOG,,,,,,,,,,,,,,False
2023,75,"""I Like You (A Happier Song)""",Post Malone featuring Doja Cat,i like you (a happier song),post malone featuring doja cat,post malone,1vSfP2b83ORPqrnKmrc58j,I Like You (A Happier Song) (with Doja Cat),"Post Malone, Doja Cat",The Diamond Collection (Deluxe),compilation,2023-04-21,day,33,True,192840,2,6,USUM72208023,https://open.spotify.com/track/1vSfP2b83ORPqrnKmrc58j,,,,,,,,,,,,,,False
2023,77,"""Nobody Gets Me""",SZA,nobody gets me,sza,sza,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,SZA,SOS,album,2022-12-09,day,86,True,180853,1,14,USRC12204598,https://open.spotify.com/track/5Y35SjAfXjjG0sFQ3KOxmm,,,,,,,,,,,,,,False
2023,78,"""Rich Men North of Richmond""",Oliver Anthony Music,rich men north of richmond,oliver anthony music,oliver anthony music,78Du4CMFgnhdlG33gblkiP,Rich Men North of Richmond,Oliver Anthony Music,Rich Men North of Richmond,single,2023-08-11,day,74,False,187244,1,1,QZPLS2305267,https://open.spotify.com/track/78Du4CMFgnhdlG33gblkiP,,,,,,,,,,,,,,False
2023,79,"""Super Freaky Girl""",Nicki Minaj,super freaky girl,nicki minaj,nicki minaj,2uHn71ZwsodBen5QUUDqHw,Super Freaky Girl,Nicki Minaj,Pink Friday 2,album,2023-12-08,day,62,True,170977,1,16,USUM72215262,https://open.spotify.com/track/2uHn71ZwsodBen5QUUDqHw,,,,,,,,,,,,,,False
2023,80,"""Dial Drunk""",Noah Kahan and Post Malone,dial drunk,noah kahan and post malone,noah kahan and post malone,22VHOlVYBqytsrAqV8yXBK,Dial Drunk (with Post Malone),"Noah Kahan, Post Malone",Dial Drunk (with Post Malone),single,2023-07-18,day,79,True,213817,1,1,USUM72308676,https://open.spotify.com/track/22VHOlVYBqytsrAqV8yXBK,,,,,,,,,,,,,,False
2023,81,"""What Was I Made For?""",Billie Eilish,what was i made for?,billie eilish,billie eilish,6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",single,2023-07-13,day,86,False,222369,1,1,USUM72307484,https://open.spotify.com/track/6wf7Yu7cxBSPrRlWeSeK0Q,,,,,,,,,,,,,,False
2023,82,"""Seven""",Jung Kook featuring Latto,seven,jung kook featuring latto,jung kook,2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",GOLDEN,album,2023-11-03,day,86,True,183550,1,3,USA2P2330093,https://open.spotify.com/track/2HRgqmZQC0MC7GeNuDIXHN,,,,,,,,,,,,,,False
2023,83,"""Wait for U""",Future featuring Drake and Tems,wait for u,future featuring drake and tems,future,3Suo1vG078NB9LtbXuvrYf,I'm Here Waiting For You To Break Up,Breaking Future,I'm Here Waiting For You To Break Up,single,2023-03-21,day,1,False,174500,1,1,uscgj2303941,https://open.spotify.com/track/3Suo1vG078NB9LtbXuvrYf,,,,,,,,,,,,,,False
2023,84,"""Last Christmas""",Wham!,last christmas,wham!,wham!,06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,The Singles: Echoes from the Edge of Heaven,compilation,2023-07-07,day,46,False,265960,1,7,GBBBM8401283,https://open.spotify.com/track/06qMRF18gwbOYYbnP2du6i,,,,,,,,,,,,,,False
2023,85,"""Handle on You""",Parker McCollum,handle on you,parker mccollum,parker mccollum,4reXo2zg1uhEIpUAacDb9C,Handle On You,Parker McCollum,Never Enough,album,2023-05-12,day,72,False,219967,1,6,USUM72211050,https://open.spotify.com/track/4reXo2zg1uhEIpUAacDb9C,,,,,,,,,,,,,,False
2023,86,"""Por Las Noches""",Peso Pluma,por las noches,peso pluma,peso pluma,5HiA7W5wYDWi06UZFUluRu,Por las Noches - Remix,"Peso Pluma, Nicki Nicole",Por las Noches (Remix),single,2023-02-27,day,63,False,222552,1,1,USQX92301266,https://open.spotify.com/track/5HiA7W5wYDWi06UZFUluRu,,,,,,,,,,,,,,False
2023,87,"""Memory Lane""",Old Dominion,memory lane,old dominion,old dominion,1nrgBXtczBXNSlqIezjwbR,Memory Lane,Old Dominion,Memory Lane,album,2023-10-06,day,69,False,172480,1,3,USAN22200051,https://open.spotify.com/track/1nrgBXtczBXNSlqIezjwbR,,,,,,,,,,,,,,False
2023,88,"""Area Codes""",Kaliii,area codes,kaliii,kaliii,7sliFe6W30tPBPh6dvZsIH,Area Codes,Kaliii,Area Codes,single,2023-03-17,day,72,True,139325,1,1,USAT22301942,https://open.spotify.com/track/7sliFe6W30tPBPh6dvZsIH,,,,,,,,,,,,,,False
2023,89,"""Bury Me in Georgia""",Kane Brown,bury me in georgia,kane brown,kane brown,2mltIbKkhQqyh8gCzaqxqA,Bury Me in Georgia - Single Edit,Kane Brown,Bury Me in Georgia,single,2023-03-31,day,49,False,170682,1,1,USRN12200270,https://open.spotify.com/track/2mltIbKkhQqyh8gCzaqxqA,,,,,,,,,,,,,,False
2023,90,"""PRC""",Peso Pluma and Natanael Cano,prc,peso pluma and natanael cano,peso pluma and natanael cano,2mpoNBkngUEwnaKoBhZ0vl,PRC,"Peso Pluma, Natanael Cano",PRC,single,2023-01-23,day,71,True,184066,1,1,QM4TW2315684,https://open.spotify.com/track/2mpoNBkngUEwnaKoBhZ0vl,,,,,,,,,,,,,,False
2023,91,"""What My World Spins Around""",Jordan Davis,what my world spins around,jordan davis,jordan davis,6vjZxvzdAeHp7jv3R398Xm,What My World Spins Around,Jordan Davis,Bluebird Days,album,2023-02-17,day,75,False,186800,1,4,USUM72208440,https://open.spotify.com/track/6vjZxvzdAeHp7jv3R398Xm,,,,,,,,,,,,,,False
2023,92,"""Ain't That Some""",Morgan Wallen,ain't that some,morgan wallen,morgan wallen,1rFH4TZS38gkcLcW02bEm7,Ain’t That Some,Morgan Wallen,One Thing At A Time,album,2023-03-03,day,76,True,158003,1,8,USUG12300807,https://open.spotify.com/track/1rFH4TZS38gkcLcW02bEm7,,,,,,,,,,,,,,False
2023,93,"""Wild as Her""",Corey Kent,wild as her,corey kent,corey kent,3kXH9BQq0TyNliiP1MIE6N,Wild as Her,Corey Kent,Blacktop,album,2023-06-02,day,74,False,200200,1,1,TCAGA2290354,https://open.spotify.com/track/3kXH9BQq0TyNliiP1MIE6N,,,,,,,,,,,,,,False
2023,94,"""Peaches & Eggplants""",Young Nudy featuring 21 Savage,peaches & eggplants,young nudy featuring 21 savage,young nudy,1KUZ33cOqk3X4Ezk0aZnVp,Peaches & Eggplants (feat. 21 Savage),"Young Nudy, 21 Savage",Peaches & Eggplants (feat. 21 Savage),single,2023-02-27,day,64,True,203813,1,1,USRC12300570,https://open.spotify.com/track/1KUZ33cOqk3X4Ezk0aZnVp,,,,,,,,,,,,,,False
2023,95,"""I Wrote the Book""",Morgan Wallen,i wrote the book,morgan wallen,morgan wallen,55uX7uGvi9LNkIcY087lYy,I Wrote The Book,Morgan Wallen,One Thing At A Time,album,2023-03-03,day,68,False,181766,1,9,USUG12300808,https://open.spotify.com/track/55uX7uGvi9LNkIcY087lYy,,,,,,,,,,,,,,False
2023,96,"""Bzrp Music Sessions, Vol. 53""",Bizarrap and Shakira,"bzrp music sessions, vol. 53",bizarrap and shakira,bizarrap and shakira,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53/66","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53/66",single,2023-01-11,day,78,False,214945,1,1,UYB282301031,https://open.spotify.com/track/4nrPB8O7Y7wsOCJdgXkthe,,,,,,,,,,,,,,False
2023,97,"""Meltdown""",Travis Scott featuring Drake,meltdown,travis scott featuring drake,travis scott,67nepsnrcZkowTxMWigSbb,MELTDOWN (feat. Drake),"Travis Scott, Drake",UTOPIA,album,2023-07-28,day,75,True,246133,1,7,USSM12305021,https://open.spotify.com/track/67nepsnrcZkowTxMWigSbb,,,,,,,,,,,,,,False
2023,98,"""Put It on da Floor Again""",Latto featuring Cardi B,put it on da floor again,latto featuring cardi b,latto,3H2tSGsIkHnhT2tuHiHtAF,Put It On Da Floor Again - Instrumental,Latto,Put It On Da Floor Again (feat. Cardi B),single,2023-06-02,day,21,False,185748,1,2,USRC12301455,https://open.spotify.com/track/3H2tSGsIkHnhT2tuHiHtAF,,,,,,,,,,,,,,False
2023,99,"""Bloody Mary""",Lady Gaga,bloody mary,lady gaga,lady gaga,0Bvk4E6ZQlsYnXx8N9la3h,Bloody Mary,Lady Gaga,PRIDE: Party Hits 2023,compilation,2023-06-30,day,45,False,244760,1,13,USUM71106449,https://open.spotify.com/track/0Bvk4E6ZQlsYnXx8N9la3h,,,,,,,,,,,,,,False
2023,100,"""Watermelon Moonshine""",Lainey Wilson,watermelon moonshine,lainey wilson,lainey wilson,7fqOjH3uqsupc25mETKrYz,Watermelon Moonshine,"Alissa Wilson, Jess Lainey",Watermelon Moonshine,single,2023-07-05,day,2,False,125639,1,1,IEWGI2386928,https://open.spotify.com/track/7fqOjH3uqsupc25mETKrYz,,,,,,,,,,,,,,False
2024,1,"""Lose Control""",Teddy Swims,lose control,teddy swims,teddy swims,7b0fpuq2aRMB9RfcSOWjNW,Lose Control - Piano Version,Teddy Swims,Lose Control (Alt. Versions),single,2024-02-29,day,67,False,206426,1,3,USWB12304857,https://open.spotify.com/track/7b0fpuq2aRMB9RfcSOWjNW,,,,,,,,,,,,,,False
2024,2,"""A Bar Song (Tipsy)""",Shaboozey,a bar song (tipsy),shaboozey,shaboozey,2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Shaboozey,A Bar Song (Tipsy),single,2024-04-12,day,84,True,171291,1,1,USUYG1541249,https://open.spotify.com/track/2FQrifJ1N335Ljm3TjTVVf,,,,,,,,,,,,,,False
2024,3,"""Beautiful Things""",Benson Boone,beautiful things,benson boone,benson boone,3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,Fireworks & Rollerblades,album,2024-04-05,day,90,False,180304,1,4,USWB12307016,https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii,,,,,,,,,,,,,,False
2024,4,"""I Had Some Help""",Post Malone featuring Morgan Wallen,i had some help,post malone featuring morgan wallen,post malone,5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",F-1 Trillion,album,2024-08-15,day,84,True,178205,1,3,USUM72404990,https://open.spotify.com/track/5IZXB5IKAD2qlvTPJYDCFB,,,,,,,,,,,,,,False
2024,5,"""Lovin on Me""",Jack Harlow,lovin on me,jack harlow,jack harlow,00IamJEng3dtyn2tCMpWj6,Lovin on Me,Jack Harlow,Musica Di Novembre 2024,compilation,2024-11-13,day,34,True,138411,1,33,USAT22311371,https://open.spotify.com/track/00IamJEng3dtyn2tCMpWj6,,,,,,,,,,,,,,False
2024,6,"""Not Like Us""",Kendrick Lamar,not like us,kendrick lamar,kendrick lamar,6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,Not Like Us,single,2024-05-04,day,89,True,274192,1,1,USUG12400910,https://open.spotify.com/track/6AI3ezQ4o3HUoP6Dhudph3,,,,,,,,,,,,,,False
2024,7,"""Espresso""",Sabrina Carpenter,espresso,sabrina carpenter,sabrina carpenter,2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,Short n' Sweet,album,2024-08-23,day,89,True,175459,1,7,USUM72403305,https://open.spotify.com/track/2HRqTpkrJO5ggZyyK6NPWz,,,,,,,,,,,,,,False
2024,8,"""Million Dollar Baby""",Tommy Richman,million dollar baby,tommy richman,tommy richman,5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,MILLION DOLLAR BABY,single,2024-04-26,day,84,False,155151,1,1,QM24S2402528,https://open.spotify.com/track/5AJ9hqTS2wcFQCELCFRO7A,,,,,,,,,,,,,,False
2024,9,"""I Remember Everything""",Zach Bryan featuring Kacey Musgraves,i remember everything,zach bryan featuring kacey musgraves,zach bryan,00VfRBbRdAs5LFx4ANImhH,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",Bienvenido otoño,compilation,2024-08-27,day,43,False,227195,1,1,USWB12304903,https://open.spotify.com/track/00VfRBbRdAs5LFx4ANImhH,,,,,,,,,,,,,,False
2024,10,"""Too Sweet""",Hozier,too sweet,hozier,hozier,76JKIsdKrAfWUMjaA0u7v5,Too Sweet,Hozier,Unreal Unearth: Unaired,album,2024-08-19,day,81,False,251424,2,1,USSM12401865,https://open.spotify.com/track/76JKIsdKrAfWUMjaA0u7v5,,,,,,,,,,,,,,False
2024,11,"""Stick Season""",Noah Kahan,stick season,noah kahan,noah kahan,2b1fXPog9FFIIk550j5gPe,Stick Season,Noah Kahan,Stick Season (Forever),album,2024-02-09,day,55,False,182346,1,2,USUM72212470,https://open.spotify.com/track/2b1fXPog9FFIIk550j5gPe,,,,,,,,,,,,,,False
2024,12,"""Cruel Summer""",Taylor Swift,cruel summer,taylor swift,taylor swift,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,Lover,album,2019-08-23,day,90,False,178426,1,2,USUG11901472,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,,,,,,,,,,,,,,False
2024,13,"""Greedy""",Tate McRae,greedy,tate mcrae,tate mcrae,4RyBxpp3UfrPAkfaKYvqQY,greedy,Tate McRae,Hits 2025 - As Mais Tocadas,compilation,2024-12-16,day,17,False,131052,1,28,USRC12301975,https://open.spotify.com/track/4RyBxpp3UfrPAkfaKYvqQY,,,,,,,,,,,,,,False
